id,new_title,new_slug,new_category,old_hero_image_url
80e54821-f114-4221-81d9-4b3e8a22b38b,Building a Healthy Information Diet to Protect Mental Wellbeing,building-healthy-information-diet-mental-wellbeing,"Anxiety, Stress & Overwhelm",https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT10-040.jpeg
80e70403-3c55-482d-8bdf-7f300426068c,Why Mental Health in Older Adults Is Underdiagnosed and Undertreated,mental-health-older-adults-underdiagnosed-undertreated,Global & Cultural Mental Health,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT17-003.jpeg
8128defa-6855-4537-8e01-6ee417960e54,How Faith Communities Reduce Loneliness in Older Adults,faith-communities-reduce-loneliness-older-adults,Relationships & Social Health,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT17-042.jpeg
812b3d60-033d-4e4a-bd54-7d7f1787fa69,The Identified Patient How Family Systems Express Dysfunction,identified-patient-family-systems-dysfunction,Relationships & Social Health,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT06-009.jpeg
8156124f-d62b-466f-8689-928a89bc9eb1,Trauma-Informed Education How Schools Support Affected Students,trauma-informed-education-schools-support-students,Children & Adolescents,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT11-046.jpeg
815aa972-288c-492a-b048-d432fc07d14c,Overcoming the Fear of Reaching Out and Making the First Move,overcoming-fear-of-reaching-out-first-move,Relationships & Social Health,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT15-027.jpeg
8172f7d3-bd98-4e79-bd5b-697ec00a5a0b,Loneliness and Isolation Among Family Caregivers,loneliness-isolation-family-caregivers,Relationships & Social Health,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT15-019.jpeg
81ab4d33-7d20-4248-93e1-64ec6e245546,Recognizing When a Friendship Has Run Its Course,recognizing-when-friendship-has-run-its-course,Relationships & Social Health,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT15-030.jpeg
81be11c8-dfca-4fb8-8821-1691152cee7a,Integrated Care Models Bringing Mental and Physical Health Together,integrated-care-models-mental-physical-health,Therapy & Treatment,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT20-068.jpeg
82188a69-a1e6-4649-8b6b-597eb4262228,Mindfulness-Based Stress Reduction for Chronic Pain Management,mindfulness-based-stress-reduction-chronic-pain,Therapy & Treatment,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT20-015.jpeg
826d5218-e5b9-4d84-9e64-a9d7ea22e10b,The 5-4-3-2-1 Grounding Technique for Interrupting Anxiety,5-4-3-2-1-grounding-technique-anxiety,"Anxiety, Stress & Overwhelm",https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT02-062.jpeg
82943474-c6bb-45ad-8da8-8002f1c37f63,Antidepressant Medications How SSRIs and SNRIs Work,antidepressant-medications-ssris-snris-how-they-work,Therapy & Treatment,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT07-062.jpeg
82b1faf5-1a7f-41ed-873a-a46aa0020f61,Finding Community Through Shared Interests and Values,finding-community-shared-interests-and-values,Relationships & Social Health,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT15-033.jpeg
82f38de9-1325-4c9e-8d09-4c5f763c826a,Animal Phobias and Why Certain Fears Feel Hardwired,animal-phobias-evolutionary-preparedness-hardwired-fears,"Anxiety, Stress & Overwhelm",https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT02-057.jpeg
830d2d95-3ddb-4cde-984d-71598eaac4e4,How Much Screen Time Is Too Much According to Research,how-much-screen-time-is-too-much-research,"Anxiety, Stress & Overwhelm",https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT10-011.jpeg
832fef9a-e68f-410e-b77d-df5e98a10e4e,Normal Worry vs Anxiety Disorder How to Tell the Difference,normal-worry-vs-anxiety-disorder-how-to-tell,"Anxiety, Stress & Overwhelm",https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT02-002.jpeg
8333bf1d-901f-4385-a93e-a5cc1a94eba0,Other Specified Dissociative Disorder Overview and Treatment,other-specified-dissociative-disorder-overview-treatment,Trauma & PTSD,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT13-025.jpeg
8335417d-54c0-42f6-b82d-108f6096b9f7,Mindful Social Media Use to Protect Mental Health,mindful-social-media-use-to-protect-mental-health,"Anxiety, Stress & Overwhelm",https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT10-010.jpeg
833ea8da-f7e7-43a0-8d35-84644987170c,Depression in Older Adults Is Underdiagnosed and Undertreated,depression-in-older-adults-underdiagnosed-and-undertreated,Depression & Mood,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT07-055.jpeg
8387900e-f533-471f-bab6-28c64d6b51d2,How to Evaluate Nursing Homes and Assisted Living Facilities,how-to-evaluate-nursing-homes-and-assisted-living-facilities,Life Transitions & Crises,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT17-024.jpeg
846671d2-5bd2-4e14-b44d-e16acc973a20,How Small Daily Improvements Compound Into Lasting Change,how-small-daily-improvements-compound-into-lasting-change,Workplace & Academic,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT08-065.jpeg
848c5baa-5f6c-4cd2-9b14-5776c28b895b,Community Mental Health Centers Offer Free and Low-Cost Care,community-mental-health-centers-free-and-low-cost-care,Therapy & Treatment,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT14-033.jpeg
84ca08c6-c2d5-4933-badc-4e7ec8ef814c,Emerging PTSD Treatments Beyond Traditional Therapy,emerging-ptsd-treatments-beyond-traditional-therapy,Trauma & PTSD,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT13-030.jpeg
858cd4fb-42c3-40fb-8f04-95d162d0b708,How Parents Can Support a Child Going Through Therapy,how-parents-can-support-a-child-going-through-therapy,Children & Adolescents,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT14-042.jpeg
858d1638-c8d4-4f82-b475-4281918e58ea,A Step-by-Step Guide to Reducing Problematic Social Media Use,step-by-step-guide-to-reducing-problematic-social-media-use,"Anxiety, Stress & Overwhelm",https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT08-032.jpeg
85bd78fd-de29-4a47-a466-027311595522,Validated Tools for Measuring and Tracking Self-Esteem,validated-tools-for-measuring-and-tracking-self-esteem,Self-Esteem & Identity,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT04-010.jpeg
874f240d-1113-492f-a103-29fe8f8f35e0,Senior Living Communities and the Trade-Off Between Independence and Connection,senior-living-communities-independence-vs-connection,Life Transitions & Crises,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT17-041.jpeg
876531e7-5f31-4cff-9a1b-0f15ed843b34,Psychological Support Through Cancer Diagnosis and Treatment,psychological-support-through-cancer-diagnosis-and-treatment,Life Transitions & Crises,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT20-023.jpeg
87a54563-0eb0-4d41-ac2a-80966e9c330d,The Three Types of Perfectionism and Their Different Consequences,three-types-of-perfectionism-and-their-consequences,Self-Esteem & Identity,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT04-062.jpeg
883fa8b7-4464-4763-9899-8c0e5ab40f28,Health Anxiety: When Fear of Illness Becomes Disabling,health-anxiety-when-fear-of-illness-becomes-disabling,"Anxiety, Stress & Overwhelm",https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT02-015.jpeg
885c7aa9-9689-4155-8e28-ca40ab48b60d,Paternal Postpartum Depression and the Role of Fatherhood Programs,paternal-postpartum-depression-and-fatherhood-programs,Life Transitions & Crises,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT19-052.jpeg
8876e030-1378-4df8-96f5-061204fd8037,Workplace Stress vs Distress: Knowing When Pressure Becomes Harmful,workplace-stress-vs-distress-when-pressure-becomes-harmful,Workplace & Academic,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT05-003.jpeg
889119e6-a027-4b1b-92a8-1f1f65e64af8,"ADHD Medications: Stimulants, Non-Stimulants, and Finding the Right Fit",adhd-medications-stimulants-non-stimulants-finding-the-right-fit,Neurodevelopmental,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT14-016.jpeg
88c4a253-aed5-4e23-8b2c-7f372330c1c7,Rural Men's Mental Health and the Crisis of Geographic Isolation,rural-mens-mental-health-and-geographic-isolation,Global & Cultural Mental Health,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT19-036.jpeg
891ddfa4-8337-4917-83d4-40cd6a6bfe7e,How Infinite Scroll Exploits Attention and Prolongs Screen Time,how-infinite-scroll-exploits-attention-and-prolongs-screen-time,"Anxiety, Stress & Overwhelm",https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT10-036.jpeg
8927ec49-391b-4691-9774-b882c4954679,Mood Tracking Tools and How to Recognize Patterns Over Time,mood-tracking-tools-and-recognizing-patterns-over-time,Depression & Mood,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT07-049.jpeg
89506091-e387-4823-9f3d-cb1937f73aaa,"Power Imbalances in Relationships: Age, Money, and Status",power-imbalances-in-relationships-age-money-and-status,Relationships & Social Health,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT03-068.jpeg
8992db23-f78c-4810-b49e-438f99d3a68e,How Phobias Develop Through Classical Conditioning and Fear Learning,how-phobias-develop-through-classical-conditioning-and-fear-learning,"Anxiety, Stress & Overwhelm",https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT02-053.jpeg
89b22df2-47b7-42a6-846a-ccef2a7e9cdc,Depression Recovery Is Not Linear: Understanding Setbacks,depression-recovery-is-not-linear-understanding-setbacks,Depression & Mood,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT07-069.jpeg
8a0e7887-9624-48d2-ae44-abb586d004ac,The WEIRD Bias in Western Psychology and What Research Misses,weird-bias-in-western-psychology-and-what-research-misses,Global & Cultural Mental Health,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT12-010.jpeg
8a14075b-6d7c-4730-b0a2-6d9481b3d503,How Volunteering Changes the Brain and Reduces Loneliness,how-volunteering-changes-the-brain-and-reduces-loneliness,Relationships & Social Health,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT15-032.jpeg
8aa925ea-51d8-48a3-9160-9575e05318eb,Sexual Orientation Self-Acceptance and the Coming Out Process,sexual-orientation-self-acceptance-and-the-coming-out-process,Self-Esteem & Identity,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT04-048.jpeg
8af318aa-d9ef-4276-b724-7b066c748831,Supporting a Depressed Loved One Without Burning Out,supporting-a-depressed-loved-one-without-burning-out,Relationships & Social Health,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT07-068.jpeg
8b37454d-16e5-4cf5-bf32-475622b1b1b3,Parallel Parenting When High-Conflict Co-Parenting Fails,parallel-parenting-when-high-conflict-co-parenting-fails,Relationships & Social Health,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT06-042.jpeg
8b4225b2-056a-4082-99fd-e73247bdabde,Mental Health Records Privacy and Patient Rights,mental-health-records-privacy-and-patient-rights,Therapy & Treatment,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT14-039.jpeg
8b4f3b53-e7a7-4fdb-82e7-245e23fa9b5b,Digital Minimalism and Intentional Technology Use,digital-minimalism-and-intentional-technology-use,"Anxiety, Stress & Overwhelm",https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT10-014.jpeg
8b8be38b-aa51-43d1-9f00-43e135c248a3,Enmeshed Families When Closeness Becomes Control,enmeshed-families-when-closeness-becomes-control,Relationships & Social Health,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT06-003.jpeg
8c126bd5-36b3-401b-be05-5a944d47ff6e,Why Traditional Talk Therapy Is Often Not Enough for Trauma,why-traditional-talk-therapy-is-often-not-enough-for-trauma,Trauma & PTSD,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT11-040.jpeg
8c1e585b-1600-4048-8caa-f4783dc5b0e8,Mental Health in East Asian Cultures and Somatization,mental-health-in-east-asian-cultures-and-somatization,Global & Cultural Mental Health,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT12-004.jpeg
8c39277d-8e9f-498f-b1a3-3fb306bc26c1,Cognitive Restructuring How to Challenge Anxious Thoughts,cognitive-restructuring-how-to-challenge-anxious-thoughts,"Anxiety, Stress & Overwhelm",https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT02-065.jpeg
8c991d10-4f43-4b1e-884a-bb1e8a062558,Mental Health Challenges for Students of Color at White Institutions,mental-health-challenges-students-of-color-at-white-institutions,Global & Cultural Mental Health,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT12-029.jpeg
8d0dd1a4-8262-41e3-8fbe-ac274c42017b,Parental Burnout When Raising Children Depletes Everything,parental-burnout-when-raising-children-depletes-everything,Life Transitions & Crises,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT02-046.jpeg
8d481c97-6d5c-41d6-b45c-e1b5c37f3226,What the Science Says Makes a Romantic Relationship Healthy,what-the-science-says-makes-a-romantic-relationship-healthy,Relationships & Social Health,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT03-041.jpeg
8d5c1744-a64a-427a-97b1-cf7a2298b61a,How Support Groups Use Shared Experience to Create Healing,how-support-groups-use-shared-experience-to-create-healing,Therapy & Treatment,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT15-035.jpeg
8dcccaec-b314-4a83-b557-4f6c552814d3,How Health Literacy Reduces Anxiety in Chronic Illness,how-health-literacy-reduces-anxiety-in-chronic-illness,"Anxiety, Stress & Overwhelm",https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT20-051.jpeg
8ddf7b10-2aeb-4548-ba41-3239b56b7a3a,Trauma-Informed Healthcare Why ACEs Shape Medical Experiences,trauma-informed-healthcare-why-aces-shape-medical-experiences,Trauma & PTSD,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT11-048.jpeg
8e054081-3e61-4d06-954b-532e67f6fc80,Volunteering in Retirement as a Source of Purpose and Mental Health,volunteering-in-retirement-as-a-source-of-purpose-and-mental-health,Life Transitions & Crises,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT17-035.jpeg
8e249b50-210a-480e-bd4d-660dbec4a0e9,Co-Parenting Communication Tools That Reduce Conflict,co-parenting-communication-tools-that-reduce-conflict,Relationships & Social Health,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT06-046.jpeg
8e318bf2-b588-4934-8a22-9a0caf83a941,CBT Strategies for Breaking the Perfectionism Cycle,cbt-strategies-for-breaking-the-perfectionism-cycle,Therapy & Treatment,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT04-067.jpeg
8eacb40d-f9c1-4cc4-9d2a-5f910bb62d0e,Anxiety and Excitement Share the Same Physiology,anxiety-and-excitement-share-the-same-physiology,"Anxiety, Stress & Overwhelm",https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT02-010.jpeg
8ebe540c-892f-4f83-bf55-e6a6e3f12af0,Adapting Routines When Life Becomes Chaotic,adapting-routines-when-life-becomes-chaotic,Life Transitions & Crises,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT08-026.jpeg
8ed49a82-b338-470b-9b15-d7aac7be74a8,How Depression and Social Isolation Reinforce Each Other,how-depression-and-social-isolation-reinforce-each-other,Depression & Mood,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT07-009.jpeg
8f049a4c-d70d-4236-9f6c-37d9bdf6e837,How a Partner's Work Stress Transfers to You,how-a-partners-work-stress-transfers-to-you,Relationships & Social Health,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT05-030.jpeg
8f07aaa3-5db0-4fbe-9b7c-a5380e44a319,Grief Timelines and Trajectories What Research Shows,grief-timelines-and-trajectories-what-research-shows,Depression & Mood,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT07-030.jpeg
8f367935-4f1f-4bb4-8eae-b9a772fcebbb,How to Stay Informed Without News-Driven Anxiety,how-to-stay-informed-without-news-driven-anxiety,"Anxiety, Stress & Overwhelm",https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT10-037.jpeg
8f745f5e-9966-4332-8f45-ecdc0f5f7d04,How Group Therapy Uses Shared Struggle to Promote Healing,how-group-therapy-uses-shared-struggle-to-promote-healing,Therapy & Treatment,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT14-009.jpeg
8fc64b87-762d-4a34-be2f-c03206ea115d,How Anxiety Disorders Overlap and Share Underlying Mechanisms,how-anxiety-disorders-overlap-and-share-underlying-mechanisms,"Anxiety, Stress & Overwhelm",https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT13-008.jpeg
8fcf558c-b2c5-4d88-8ed8-28e4376eb501,Why Men Avoid Therapy and Why It Matters,why-men-avoid-therapy-and-why-it-matters,Therapy & Treatment,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT19-041.jpeg
8fe8cdc5-1686-4b8b-ac4f-bee9181d57c8,High-Functioning Depression and the Mask of Productivity,high-functioning-depression-and-the-mask-of-productivity,Depression & Mood,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT07-006.jpeg
90f4abed-2cad-4374-a24a-f6b5507f717f,Systems Over Goals: Why Daily Process Drives Lasting Change,systems-over-goals-why-daily-process-drives-lasting-change,Workplace & Academic,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT08-062.jpeg
9100196d-f5fa-42a0-823d-63f1644564a7,Rewriting the Imposter Syndrome Narrative From Fraud to Competent,rewriting-the-imposter-syndrome-narrative-from-fraud-to-competent,Self-Esteem & Identity,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT04-030.jpeg
91321630-99c2-4fc5-9e1e-64b57afd6e92,How Exercise Changes Brain Chemistry to Relieve Depression,how-exercise-changes-brain-chemistry-to-relieve-depression,Depression & Mood,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT07-035.jpeg
9177f04e-803a-4360-8fd4-a5168e7b255f,Mental Health Challenges Across the Phases of Immigration,mental-health-challenges-across-the-phases-of-immigration,Global & Cultural Mental Health,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT12-031.jpeg
91d11257-00ca-4fb3-bac5-99d909af679a,The Multitasking Myth: What the Brain Actually Does,the-multitasking-myth-what-the-brain-actually-does,Workplace & Academic,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT05-039.jpeg
91f0d0a3-6a0a-42d3-ac5e-de5276099b81,Written and Unwritten Family Rules That Shape Adult Beliefs,written-and-unwritten-family-rules-that-shape-adult-beliefs,Relationships & Social Health,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT06-008.jpeg
91f187c8-6236-4c68-8246-b46e2eb74835,How Creative Expression Helps Men Process Emotions,how-creative-expression-helps-men-process-emotions,Self-Esteem & Identity,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT19-065.jpeg
9228c869-cc42-4d93-8b64-d5b8a17ad55c,Trichotillomania: Understanding Compulsive Hair Pulling,trichotillomania-understanding-compulsive-hair-pulling,OCD & Related,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT13-034.jpeg
92668d0b-281c-4a7e-b1d6-670817b2e75e,Loneliness in Older Adults: A Health Crisis Hidden in Plain Sight,loneliness-in-older-adults-a-health-crisis-hidden-in-plain-sight,Life Transitions & Crises,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT15-016.jpeg
927d942b-0034-436f-b3ae-9addd96c9e3e,Healthcare Worker Burnout: A Crisis Within a Crisis,healthcare-worker-burnout-a-crisis-within-a-crisis,Workplace & Academic,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT02-044.jpeg
92ec9022-46ed-487e-9bb3-4b06a62830df,Hispanic and Latino Mental Health: Barriers to Care and Cultural Values,hispanic-and-latino-mental-health-barriers-to-care-and-cultural-values,Global & Cultural Mental Health,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT12-026.jpeg
9358ae50-377c-47ba-88c5-fa1031966159,Understanding Anxiety's Physical Symptoms: Chest Tightness and Dizziness,understanding-anxietys-physical-symptoms-chest-tightness-and-dizziness,"Anxiety, Stress & Overwhelm",https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT02-014.jpeg
93693c56-b4a5-475f-a8e1-d2aa26af2afa,How Stress Impairs Self-Control and What to Do About It,how-stress-impairs-self-control-and-what-to-do-about-it,"Anxiety, Stress & Overwhelm",https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT08-049.jpeg
93a3f17f-712b-4a00-a808-5ce3200a04a0,"Stay-at-Home Parenting: Identity, Isolation, and Invisible Labor",stay-at-home-parenting-identity-isolation-and-invisible-labor,Life Transitions & Crises,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT06-029.jpeg
947bd8ef-4c35-4d9d-a212-4b1177173d91,The Preparation Stage: Setting Up for Successful Behavior Change,the-preparation-stage-setting-up-for-successful-behavior-change,Therapy & Treatment,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT08-054.jpeg
94b5aabb-22de-4936-a7d9-cf5441e3ffe4,"What Causes Anxiety: Genetics, Brain Chemistry, and Environment",what-causes-anxiety-genetics-brain-chemistry-and-environment,"Anxiety, Stress & Overwhelm",https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT02-006.jpeg
94f3b6b0-c165-452d-8fe6-c1a2dddf54b1,Perfectionism in Parenting and Its Impact on Children,perfectionism-in-parenting-and-its-impact-on-children,Children & Adolescents,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT04-068.jpeg
95377b1f-db8e-4e5a-b5e6-3f306c18b960,Evidence-Based Strategies for Reducing Male Suicide,evidence-based-strategies-for-reducing-male-suicide,Depression & Mood,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT19-061.jpeg
955e9f2d-8687-4bc8-8ae8-bb3fbf056511,Atypical Depression: Mood Reactivity and Overlooked Symptoms,atypical-depression-mood-reactivity-and-overlooked-symptoms,Depression & Mood,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT07-016.jpeg
95a15656-8085-40e1-af8d-c4c22d0475c1,Remote Work Loneliness: Why Digital Connection Feels Hollow,remote-work-loneliness-why-digital-connection-feels-hollow,Workplace & Academic,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT05-063.jpeg
95c781f3-25c6-40be-bc94-89765e11a8fc,Recognizing Early Warning Signs of Burnout Before Crisis Hits,recognizing-early-warning-signs-of-burnout-before-crisis-hits,Workplace & Academic,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT05-012.jpeg
95c84852-65c4-4974-bd3a-b14e6d6eda44,Where the Inner Critic Comes From and How to Reduce Its Power,where-the-inner-critic-comes-from-and-how-to-reduce-its-power,Self-Esteem & Identity,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT04-012.jpeg
95dd7cb5-9b66-47eb-a758-749768facbc6,The OCD Spectrum: Related Disorders and Shared Features,the-ocd-spectrum-related-disorders-and-shared-features,OCD & Related,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT13-038.jpeg
965aa5a7-991b-4924-a380-e1fe97b439d9,Anxiety Disorders in Children: Early Signs and Intervention,anxiety-disorders-in-children-early-signs-and-intervention,Children & Adolescents,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT13-009.jpeg
9676fad0-0849-4c5b-ad96-9512e632896e,Trauma Bonding: Why Leaving Harmful Relationships Is Hard,trauma-bonding-why-leaving-harmful-relationships-is-hard,Trauma & PTSD,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT03-065.jpeg
969f24b1-62f2-4585-987e-184659eae6a5,How Anxiety Develops Over Time Into Chronic Patterns,how-anxiety-develops-over-time-into-chronic-patterns,"Anxiety, Stress & Overwhelm",https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT02-007.jpeg
97355148-7aa1-4615-a162-ae19d28e1238,Heart Disease and Depression in Men: A Dangerous Overlap,heart-disease-and-depression-in-men-a-dangerous-overlap,Depression & Mood,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT19-024.jpeg
9735ac98-4705-4e01-a844-79ca959380e7,Retirement Anxiety: Preparing Mental Health for Life After Work,retirement-anxiety-preparing-mental-health-for-life-after-work,Life Transitions & Crises,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT05-056.jpeg
9736b29f-8256-449e-969e-2f656553c999,"Life After Depression: Rebuilding Meaning, Purpose, and Connection",life-after-depression-rebuilding-meaning-purpose-and-connection,Depression & Mood,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT07-070.jpeg
97786e05-ac94-4416-8081-4096b2d317b3,Psychological Safety at Work and Why Teams Need It,psychological-safety-at-work-and-why-teams-need-it,Workplace & Academic,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT05-005.jpeg
