table,id,slug,title,category,status,image_field,url,bucket,reason
articles,eef45940-63d6-4fdf-927b-f01398f702a3,assertive-communication-speaking-up-without-aggression,Assertive Communication: Speaking Up Without Aggression,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-012.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,49c1f671-b197-416e-a9e1-1652c2e43a0d,cognitive-biases-thinking-errors-that-shape-your-life,Cognitive Biases: The Thinking Errors That Shape Your Life,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-034.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,4cc61594-b7f1-423a-a7f4-bebf40767ccf,conflict-resolution-psychology-navigating-disagreement,Conflict Resolution: The Psychology of Navigating Disagreement,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-013.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,511897a7-02b7-4daf-b619-3a6e173528ae,critical-thinking-psychology-evaluating-evidence-claims,Critical Thinking: The Psychology of Evaluating Evidence and Claims,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-035.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,ea19f36c-73c4-433d-9987-19a4336415d7,decision-fatigue-psychology-willpower-depletion,Decision Fatigue: The Psychology of Willpower and Depletion,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-039.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,e34622fd-7c8e-4fd1-8fdf-aaf7fb677b55,deep-work-psychology-focused-concentration,Deep Work: The Psychology of Focused Concentration,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-088.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,65bde933-b74d-4d0e-8e1c-789f147a3ae7,difficult-conversations-psychology-saying-hard-things,Difficult Conversations: The Psychology of Saying Hard Things,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-018.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,c948b108-c546-429a-b0e5-b7744ba85ea9,digital-distraction-psychology-attention-technology-age,Digital Distraction: The Psychology of Attention in the Technology Age,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-097.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,55474fd3-b761-41f1-b4a2-c398bebbd8d9,emotion-regulation-strategies-managing-feelings-effectively,Emotion Regulation Strategies: Managing Your Feelings Effectively,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-046.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,1712085b-545e-4d21-8262-fff92fe161cd,emotional-agility-flexible-responses-inner-experience,Emotional Agility: Flexible Responses to Inner Experience,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-054.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,f33e14b6-ad4a-44f3-a720-1ee7ab2ec3c3,emotional-intelligence-science-understanding-emotions,Emotional Intelligence: The Science of Understanding Emotions,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-045.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,21836c90-f246-4c66-a91b-5cfa2bef5ab8,financial-decision-making-biases-better-choices-money,Financial Decision-Making: Biases and Better Choices with Money,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-058.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,e5ebc544-3ad3-475f-af5e-2beeb895e109,financial-literacy-psychological-barriers-money-education,Financial Literacy: The Psychological Barriers to Money Education,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-062.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,b33fc220-259a-45ef-9176-60beb606072b,flow-state-psychology-optimal-experience,Flow States: The Psychology of Optimal Experience,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-092.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,b0cdfb38-bb40-44d5-bdfa-133d28d30a21,giving-receiving-feedback-psychology-growth-communication,Giving and Receiving Feedback: The Psychology of Growth Communication,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-022.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,c2dfb1f4-42ed-49ab-a413-bc2ab420c88e,impostor-syndrome-psychology-feeling-like-fraud,Impostor Syndrome: The Psychology of Feeling Like a Fraud,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-002.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,48a16a44-fa3b-47d4-8226-0ff964c0a7eb,information-overload-psychology-attention-digital-age,Information Overload: The Psychology of Attention in the Digital Age,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-041.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,c446f3c0-f25a-4796-9029-155b2dcf8a3d,mental-models-thinking-tools-better-understanding,Mental Models: Thinking Tools for Better Understanding,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-043.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,cd6ffbbf-048c-4461-bd98-7ae3a06c1721,mindfulness-psychology-science-present-moment,Mindfulness: The Psychology and Science of the Present Moment,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-050.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,c2a59c0f-1fc1-4fb6-ae94-3188d0d8c30d,moral-reasoning-psychology-ethics-everyday-life,Moral Reasoning: The Psychology of Ethics in Everyday Life,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-040.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,196c3f9e-22d5-4567-b0a5-c74be4889fab,myth-multitasking-science-divided-attention,The Myth of Multitasking: The Science of Divided Attention,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-093.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,e133465a-301d-4ae8-bb37-318642588569,negotiation-psychology-art-mutual-agreement,Negotiation Psychology: The Art of Mutual Agreement,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-020.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,1e9b20e3-52d8-40d9-96e0-aa07e8870955,nonviolent-communication-connecting-through-empathy,Nonviolent Communication: Connecting Through Empathy,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-014.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,c11833f7-5a92-4156-895c-c209874a0b42,psychology-acceptance-paradox-letting-things-be,The Psychology of Acceptance: The Paradox of Letting Things Be,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-082.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,0ca49023-9af9-46a9-94a6-d1e91e1b1377,psychology-addiction-why-quitting-so-hard,The Psychology of Addiction: Why Quitting Is So Hard,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-070.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,9175fc85-36a0-4eb2-a922-98f23c371b9a,psychology-aging-well-thriving-across-lifespan,The Psychology of Aging Well: Thriving Across the Lifespan,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-102.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,1d1b04b6-3754-43f7-a736-f19430776214,psychology-anger-understanding-managing-powerful-emotion,The Psychology of Anger: Understanding and Managing a Powerful Emotion,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-049.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,73701642-c61f-4bd5-8e7e-e3e4eee34ef9,psychology-authenticity-being-yourself-complex-world,The Psychology of Authenticity: Being Yourself in a Complex World,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-104.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,5a52938c-46d7-4cff-a501-3b11f21b8d1c,psychology-behavior-change-why-knowing-not-enough,The Psychology of Behavior Change: Why Knowing Is Not Enough,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-069.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,c273967d-7f96-49e8-9cbd-3a035a91b361,psychology-boundaries-protecting-your-wellbeing,The Psychology of Boundaries: Protecting Your Wellbeing,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-019.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,d33e8c67-ec36-47a1-b48d-841ffb1748fe,psychology-brainstorming-science-group-idea-generation,The Psychology of Brainstorming: The Science of Group Idea Generation,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-028.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,11b52244-ccd5-4102-941b-28f315bd4dd4,psychology-burnout-when-work-depletes-everything,The Psychology of Burnout: When Work Depletes Everything,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-003.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,2effa781-ed92-4702-b184-1674d1c61ac2,psychology-career-transitions-navigating-professional-change,The Psychology of Career Transitions: Navigating Professional Change,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-001.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,6b558e95-8b81-4e1e-b03a-fcd581c57b28,psychology-compassion-science-caring-others-yourself,The Psychology of Compassion: The Science of Caring for Others and Yourself,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-081.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,ca9202df-e840-4332-bbdc-b95e37042a45,psychology-creativity-how-new-ideas-emerge,The Psychology of Creativity: How New Ideas Emerge,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-023.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,1d94839b-165f-4011-a22d-f69453ce39eb,psychology-curiosity-power-wanting-know,The Psychology of Curiosity: The Power of Wanting to Know,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-025.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,b12c27a1-6b61-43d1-987a-314168679665,psychology-deadlines-pressure-performance-time-constraints,"The Psychology of Deadlines: Pressure, Performance, and Time Constraints","Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-095.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,28940cc0-f81b-45bf-87ce-8b4b4639a5fd,psychology-debt-emotional-burden-financial-obligation,The Psychology of Debt: The Emotional Burden of Financial Obligation,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-059.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,0fa68f06-b9b7-4294-a962-1e269ea79f32,psychology-decision-making-choosing-wisely-under-uncertainty,The Psychology of Decision-Making: Choosing Wisely Under Uncertainty,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-098.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,393dd470-b11e-4572-a2c1-d8efa4eca94f,psychology-diet-eating-behavior-change-relationship-food,The Psychology of Diet and Eating Behavior: Changing Your Relationship with Food,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-073.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,8283c195-b2f4-4377-8a8e-5de1c2d7e709,psychology-digital-habits-managing-technology-use,The Psychology of Digital Habits: Managing Your Relationship with Technology,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-074.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,8b553ab0-951d-4d86-b7af-fdcc4ee08b50,psychology-economic-anxiety-living-financial-uncertainty,The Psychology of Economic Anxiety: Living with Financial Uncertainty,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-066.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,6a9a03ee-d0d1-4241-b901-2cd7ffefb7fa,psychology-empathy-understanding-others-experience,The Psychology of Empathy: Understanding Others\' Experience,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-017.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,abeddcd5-054a-43fe-87d7-77be02c1fec3,psychology-energy-management-beyond-time-management,The Psychology of Energy Management: Beyond Time Management,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-094.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,efc27bf1-688b-48d7-a182-d08dc1e4c79b,psychology-exercise-motivation-getting-moving-staying-active,The Psychology of Exercise Motivation: Getting Moving and Staying Active,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-071.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,74f2f5ae-174d-45c6-8b81-e938df38a632,psychology-expertise-how-mastery-develops,The Psychology of Expertise: How Mastery Develops,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-030.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,84e9b43b-f0a2-4913-8833-603b3d4dc95c,psychology-feedback-giving-receiving-criticism-constructively,The Psychology of Feedback: Giving and Receiving Criticism Constructively,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-005.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,0ceba512-8cb6-4271-9990-09bdebe2a4b0,psychology-financial-risk-how-we-evaluate-uncertainty-money,The Psychology of Financial Risk: How We Evaluate Uncertainty with Money,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-064.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,3983202e-40be-4ca2-9e4b-33746a50be50,psychology-flourishing-science-living-well,The Psychology of Flourishing: The Science of Living Well,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-084.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,aa7ba25b-71a2-4951-9c8d-6b35b8cec3bc,psychology-forgiveness-science-letting-go,The Psychology of Forgiveness: The Science of Letting Go,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-080.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,ce4651fd-1770-43ad-84e5-330c9e0f03f5,psychology-generosity-why-giving-benefits-giver,The Psychology of Generosity: Why Giving Benefits the Giver,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-063.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,fa167257-0e84-470f-9305-a1e7bb22d66b,psychology-good-life-integrating-everything-know-about-wellbeing,The Psychology of the Good Life: Integrating Everything We Know About Wellbeing,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-085.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,509cc611-8c69-42b2-a1a1-d6b88e5b7f26,psychology-gratitude-science-appreciation,The Psychology of Gratitude: The Science of Appreciation,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-053.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,e7afa13f-68eb-49b4-8fab-7577fc47a379,psychology-gratitude-science-appreciation-transforms-wellbeing,The Psychology of Gratitude: How the Science of Appreciation Transforms Wellbeing,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-079.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,14256657-7d96-4f07-bd01-b91c81de3a09,psychology-habits-how-behavior-becomes-automatic,The Psychology of Habits: How Behavior Becomes Automatic,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-067.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,b46d9028-d414-4c66-add5-63592ec7395f,psychology-imagination-mental-simulation-possibility,The Psychology of Imagination: Mental Simulation and the Power of Possibility,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-027.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,f84e5d3c-e6fa-4f58-ba53-41929a7e0974,psychology-innovation-why-new-ideas-succeed-fail,The Psychology of Innovation: Why New Ideas Succeed or Fail,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-026.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,c348d00a-6bd9-4ebb-84d7-87e65b33b0b7,psychology-intellectual-humility-wisdom-knowing-limits,The Psychology of Intellectual Humility: The Wisdom of Knowing Your Limits,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-032.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,4a159539-ae15-4b59-aebd-2aaf1b7c6161,psychology-intuition-when-trust-gut-feeling,The Psychology of Intuition: When to Trust Your Gut Feeling,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-037.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,2b5a2a53-d9c4-4344-8f1c-9b850d78d35e,psychology-leadership-what-makes-people-follow,The Psychology of Leadership: What Makes People Follow,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-004.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,6031ec9e-d896-4ea2-8071-2b8f7fba4312,psychology-learning-how-brain-acquires-knowledge,The Psychology of Learning: How the Brain Acquires Knowledge,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-029.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,10c09f8c-643b-425f-854b-4075503baaf7,psychology-legacy-what-you-leave-behind,The Psychology of Legacy: What You Leave Behind,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-108.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,3f2d4b97-c4ad-45e9-98bf-e10e1ab791f2,psychology-life-transitions-navigating-change-uncertainty,The Psychology of Life Transitions: Navigating Change and Uncertainty,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-106.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,beb13156-c586-4fab-a12a-43e6764c9ba5,psychology-meaning-purpose-what-makes-life-worth-living,The Psychology of Meaning and Purpose: What Makes Life Worth Living,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-101.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,48c69f0c-4a99-4d49-92f8-02e4f5d8e465,psychology-meaning-work-finding-purpose-profession,The Psychology of Meaning at Work: Finding Purpose in Your Profession,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-009.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,6dd799a4-b651-40b0-919d-aaddbd71c37c,psychology-mentorship-power-developmental-relationships,The Psychology of Mentorship: The Power of Developmental Relationships,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-007.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,9bf41368-9e3e-47d9-bd48-8fddb45daad1,psychology-minimalism-intentional-simplicity-less-more,The Psychology of Minimalism: Intentional Simplicity and the Science of Less Is More,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-107.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,b95d3e43-5b4c-4dd1-ae86-0d28c6bb5087,psychology-money-how-finances-affect-mental-health,The Psychology of Money: How Finances Affect Mental Health,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-057.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,90ca3f15-8c3c-42eb-8848-0e450177bda7,psychology-motivation-what-drives-human-action,The Psychology of Motivation: What Drives Human Action,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-091.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,fe92eb85-9250-4564-945a-e6ea084ba5a2,psychology-networking-building-professional-connections-authentically,The Psychology of Networking: Building Professional Connections Authentically,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-008.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,b170ac2a-eee1-455d-8b9b-8c45fd2a0c03,psychology-nudges-choice-architecture-designing-better-decisions,The Psychology of Nudges: Choice Architecture and Designing Better Decisions,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-076.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,327b8b30-077c-4d43-a60d-0f31a8c23b45,psychology-patience-tolerating-delay-discomfort,The Psychology of Patience: Tolerating Delay and Discomfort,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-056.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,a7de0186-5c20-4e77-bd37-28de416da3da,psychology-personal-growth-science-becoming-better-version-yourself,The Psychology of Personal Growth: The Science of Becoming a Better Version of Yourself,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-105.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,db36f972-d89e-47ab-adc0-658aca0e0884,psychology-persuasion-influence-self-defense,The Psychology of Persuasion: Understanding Influence for Self-Defense,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-038.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,673b3487-e543-482a-919b-ca8278b75bfd,psychology-play-why-adults-need-play-too,The Psychology of Play: Why Adults Need Play Too,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-031.jpeg,needs-dead,supabase object-not-found (HTTP400)
